Number of Elements,Average Path Length,Function Value,Binary Tree
100,
,8,41,
,,7,38,
,,,664,39
200,
,9,84,
,,8,77,
,,,1528,77
300,
,10,56,
,,9,59,
,,,2468,65
400,
,11,04,
,,10,16,
,,,3457,54
500,
,11,66,
,,10,61,
,,,4482,89
600,
,12,15,
,,10,98,
,,,5537,29
700,
,12,40,
,,11,29,
,,,6615,85
800,
,12,57,
,,11,55,
,,,7715,08
900,
,12,84,
,,11,79,
,,,8832,40
1000,
,12,91,
,,12,00,
,,,9965,78
1100,
,13,16,
,,12,19,
,,,11113,62
1200,
,13,47,
,,12,37,
,,,12274,58
1300,
,13,67,
,,12,53,
,,,13447,58
1400,
,13,55,
,,12,68,
,,,14631,70
1500,
,13,96,
,,12,82,
,,,15826,12
1600,
,13,95,
,,12,94,
,,,17030,17
1700,
,14,19,
,,13,07,
,,,18243,24
1800,
,14,09,
,,13,18,
,,,19464,81
1900,
,14,25,
,,13,29,
,,,20694,39
2000,
,14,31,
,,13,39,
,,,21931,57
2100,
,14,39,
,,13,49,
,,,23175,96
2200,
,14,53,
,,13,58,
,,,24427,23
2300,
,14,54,
,,13,67,
,,,25685,06
2400,
,14,65,
,,13,76,
,,,26949,16
2500,
,15,00,
,,13,84,
,,,28219,28
2600,
,14,87,
,,13,92,
,,,29495,17
2700,
,15,01,
,,13,99,
,,,30776,61
2800,
,14,84,
,,14,07,
,,,32063,39
2900,
,15,11,
,,14,14,
,,,33355,33
3000,
,15,16,
,,14,21,
,,,34652,24
3100,
,15,27,
,,14,27,
,,,35953,96
3200,
,15,33,
,,14,33,
,,,37260,34
3300,
,15,46,
,,14,40,
,,,38571,23
3400,
,15,47,
,,14,46,
,,,39886,48
3500,
,15,26,
,,14,51,
,,,41205,99
3600,
,15,71,
,,14,57,
,,,42529,61
3700,
,15,41,
,,14,63,
,,,43857,25
3800,
,15,37,
,,14,68,
,,,45188,78
3900,
,15,71,
,,14,73,
,,,46524,11
4000,
,15,49,
,,14,78,
,,,47863,14
4100,
,15,80,
,,14,83,
,,,49205,77
4200,
,15,92,
,,14,88,
,,,50551,93
4300,
,16,01,
,,14,93,
,,,51901,52
4400,
,15,64,
,,14,97,
,,,53254,47
4500,
,15,99,
,,15,02,
,,,54610,69
4600,
,16,10,
,,15,06,
,,,55970,12
4700,
,16,11,
,,15,11,
,,,57332,69
4800,
,16,09,
,,15,15,
,,,58698,33
4900,
,16,08,
,,15,19,
,,,60066,97
5000,
,16,25,
,,15,23,
,,,61438,56
5100,
,16,39,
,,15,27,
,,,62813,04
5200,
,16,37,
,,15,31,
,,,64190,34
5300,
,16,22,
,,15,35,
,,,65570,42
5400,
,16,51,
,,15,38,
,,,66953,22
5500,
,16,45,
,,15,42,
,,,68338,69
5600,
,16,44,
,,15,46,
,,,69726,78
5700,
,16,32,
,,15,49,
,,,71117,45
5800,
,16,34,
,,15,53,
,,,72510,66
5900,
,16,49,
,,15,56,
,,,73906,35
6000,
,16,59,
,,15,60,
,,,75304,48
6100,
,16,56,
,,15,63,
,,,76705,02
6200,
,16,59,
,,15,66,
,,,78107,93
6300,
,16,49,
,,15,69,
,,,79513,16
6400,
,16,52,
,,15,72,
,,,80920,68
6500,
,16,62,
,,15,76,
,,,82330,46
6600,
,16,79,
,,15,79,
,,,83742,45
6700,
,16,73,
,,15,82,
,,,85156,63
6800,
,16,66,
,,15,85,
,,,86572,97
6900,
,16,76,
,,15,88,
,,,87991,43
7000,
,16,94,
,,15,90,
,,,89411,97
7100,
,16,77,
,,15,93,
,,,90834,58
7200,
,16,82,
,,15,96,
,,,92259,22
7300,
,16,76,
,,15,99,
,,,93685,87
7400,
,17,09,
,,16,02,
,,,95114,49
7500,
,17,10,
,,16,04,
,,,96545,06
7600,
,17,09,
,,16,07,
,,,97977,56
7700,
,17,08,
,,16,10,
,,,99411,95
7800,
,17,08,
,,16,12,
,,,100848,22
7900,
,17,00,
,,16,15,
,,,102286,33
8000,
,17,17,
,,16,17,
,,,103726,27
8100,
,17,15,
,,16,20,
,,,105168,02
8200,
,17,03,
,,16,22,
,,,106611,55
8300,
,17,14,
,,16,25,
,,,108056,83
8400,
,17,19,
,,16,27,
,,,109503,86
8500,
,17,32,
,,16,29,
,,,110952,60
8600,
,17,29,
,,16,32,
,,,112403,04
8700,
,17,55,
,,16,34,
,,,113855,16
8800,
,17,12,
,,16,36,
,,,115308,93
8900,
,17,14,
,,16,39,
,,,116764,35
9000,
,17,52,
,,16,41,
,,,118221,38
9100,
,17,45,
,,16,43,
,,,119680,02
9200,
,17,41,
,,16,45,
,,,121140,25
9300,
,17,35,
,,16,47,
,,,122602,04
9400,
,17,49,
,,16,50,
,,,124065,38
9500,
,17,71,
,,16,52,
,,,125530,26
9600,
,17,68,
,,16,54,
,,,126996,66
9700,
,17,39,
,,16,56,
,,,128464,56
9800,
,17,75,
,,16,58,
,,,129933,95
9900,
,17,79,
,,16,60,
,,,131404,81
10000,
,17,58,
,,16,62,
,,,132877,12
